IN,532195,Gangaram,Andhra Pradesh,02,Srikakulam,542,Kotabommali Mandal,,18.5786,83.9881,3
IN,532195,Borubhadra,Andhra Pradesh,02,Srikakulam,542,Santabommali Mandal,,18.5251,84.0773,3
IN,532195,Kotabommali,Andhra Pradesh,02,Srikakulam,542,Kotabommali Mandal,,18.5202,84.1625,4
IN,532195,Danta,Andhra Pradesh,02,Srikakulam,542,Kotabommali Mandal,,18.5251,84.0773,3
IN,532195,Kotabomma R.S.,Andhra Pradesh,02,Srikakulam,542,Santabommali Mandal,,18.5251,84.0773,3
IN,532195,Jarjangi,Andhra Pradesh,02,Srikakulam,542,Kotabommali Mandal,,18.5251,84.0773,3
IN,532195,Kamalanabhapuram,Andhra Pradesh,02,Srikakulam,542,Kotabommali,,18.5251,84.0773,3
IN,532195,Kurudu,Andhra Pradesh,02,Srikakulam,542,Kotabommali Mandal,,18.5251,84.0773,3
IN,532195,Pattupuram,Andhra Pradesh,02,Srikakulam,542,Kotabommalimandal,,18.5251,84.0773,3
IN,532195,Santhabommali,Andhra Pradesh,02,Srikakulam,542,Santhabommali Mandal,,18.5251,84.0773,3
IN,532195,T.Lingalapadu,Andhra Pradesh,02,Srikakulam,542,Jalumuru,,18.5251,84.0773,3
IN,532201,Tekkali H.O,Andhra Pradesh,02,Srikakulam,542,Tekkali,,18.5492,83.9602,1
IN,532203,Lingalavalasa,Andhra Pradesh,02,Srikakulam,542,Tekkali Mandal,,18.3641,83.9113,4
IN,532203,Parasurampuram,Andhra Pradesh,02,Srikakulam,542,Tekkali Mandal,,18.4932,83.6658,4
IN,532203,Temburu,Andhra Pradesh,02,Srikakulam,542,Nandigam Mandal,,18.6307,84.129,4
IN,532203,Aitam Engg.College,Andhra Pradesh,02,Srikakulam,542,Tekkali,,18.5492,83.9602,3
IN,532203,Kothapalli,Andhra Pradesh,02,Srikakulam,542,Kotabommali Mandal,,18.5786,83.9881,3
IN,532203,Polavaram,Andhra Pradesh,02,Srikakulam,542,Tekkali Mandal,,18.809,83.8397,4
IN,532203,Gudem,Andhra Pradesh,02,Srikakulam,542,Tekkali Mandal,,18.344,83.9105,4
IN,532203,Nandigam,Andhra Pradesh,02,Srikakulam,542,Nandigam Mandal,,18.6542,84.3047,4
IN,532203,Venugopalapuram,Andhra Pradesh,02,Srikakulam,542,Nandigam Mandal,,18.5786,83.9881,3
IN,532203,Nowgam,Andhra Pradesh,02,Srikakulam,542,Nandigam Mandal,,18.5492,83.9602,3
IN,532203,Pedalavunipalli,Andhra Pradesh,02,Srikakulam,542,Nandigam Mandal,,18.5492,83.9602,3
IN,532203,Venkateswara Colony,Andhra Pradesh,02,Srikakulam,542,Tekkali Mandal,,18.5492,83.9602,3
IN,532203,Chakipalli,Andhra Pradesh,02,Srikakulam,542,Tekkali Mandal,,18.5492,83.9602,3
IN,532203,Dimidijola,Andhra Pradesh,02,Srikakulam,542,Nandigam Mandal,,18.5492,83.9602,3
IN,532203,Kommusariapalli,Andhra Pradesh,02,Srikakulam,542,Saravakota Mandal,,18.5492,83.9602,3
